SKU	PRED	PRED_CLASS
115837	0.226	0
56453	0.184	0
646873	0.008	0
593629	0.418	0
60734	0.266	0
308081	0.042	0
614526	0.142	0
133275	0.352	0
50053	0.47	1
178922	0.172	0
2084774	0.044	0
423074	0.07	0
643065	0.006	0
649818	0.058	0
127582	0.328	0
902079	0.064	0
116834	0.096	0
1451700	0.05	0
533327	0.214	0
860994	0.078	0
170055	0.31	0
3547008	0.11	0
55987	0.168	0
622023	0.156	0
663259	0.038	0
538193	0.036	0
855650	0.038	0
533203	0.188	0
852825	0.196	0
3092644	0.008	0
260005	0.462	1
630290	0.064	0
1651427	0.086	0
499560	0.176	0
1691770	0.084	0
868071	0.068	0
789362	0.132	0
230357	0.126	0
254177	0.176	0
386969	0.222	0
919664	0.062	0
183380	0.04	0
563638	0.84	1
915489	0.134	0
138960	0.12	0
1587396	0.02	0
162832	0.24	0
115988	0.096	0
3499198	0.334	0
538803	0.424	0
865255	0.062	0
181334	0.094	0
2616865	0.268	0
286454	0.27	0
639471	0.124	0
634887	0.156	0
608663	0.078	0
57339	0.026	0
652123	0.08	0
704341	0.054	0
2257779	0.098	0
1470831	0.026	0
333781	0.07	0
147771	0.038	0
60806	0.024	0
531432	0.074	0
522078	0.15	0
200246	0.126	0
132593	0.044	0
670920	0.014	0
53339	0.622	1
53498	0.352	0
247777	0.198	0
865230	0.02	0
169208	0.394	0
607098	0.31	0
722461	0.184	0
769609	0.32	0
655179	0.61	1
197929	0.222	0
630982	0.406	0
224755	0.146	0
2699145	0.016	0
609497	0.016	0
1567284	0.028	0
435248	0.266	0
2619289	0.058	0
867747	0.274	0
742883	0.102	0
162805	0.024	0
2314568	0.154	0
110759	0.624	1
772252	0.114	0
620266	0.112	0
1517838	0.01	0
290225	0.302	0
110457	0.584	1
187985	0.232	0
294827	0.134	0
907386	0.03	0
866320	0.09	0
3823130	0.058	0
52880	0.566	1
2262579	0.148	0
876379	0.032	0
1841180	0.03	0
652274	0.152	0
56174	0.6	1
3117850	0.036	0
652719	0.238	0
161831	0.132	0
545266	0.536	1
873297	0.088	0
2601089	0.132	0
247491	0.252	0
1768355	0.072	0
531356	0.036	0
633695	0.26	0
761882	0.054	0
61224	0.09	0
539351	0.484	1
615888	0.188	0
253657	0.254	0
132256	0.144	0
802007	0.048	0
3106226	0.044	0
121875	0.184	0
912488	0.066	0
159404	0.196	0
2836633	0.052	0
108524	0.458	1
357815	0.308	0
127566	0.55	1
2678965	0.06	0
117243	0.06	0
143614	0.012	0
161608	0.16	0
2247815	0.28	0
145769	0.616	1
652632	0.512	1
301024	0.062	0
2157839	0.092	0
211032	0.176	0
105961	0.214	0
120420	0.038	0
60995	0.048	0
253859	0.068	0
114735	0.046	0
577420	0.028	0
554677	0.106	0
300699	0.196	0
793632	0.124	0
346401	0.118	0
53759	0.552	1
55219	0.55	1
910984	0.354	0
906191	0.13	0
376650	0.122	0
53405	0.1	0
394332	0.068	0
528151	0.316	0
193591	0.398	0
146286	0.676	1
226148	0.08	0
266985	0.034	0
525765	0.03	0
561722	0.306	0
108318	0.07	0
157097	0.02	0
529498	0.036	0
168926	0.01	0
608152	0.254	0
381824	0.462	1
542276	0.382	0
165938	0.158	0
2723080	0.04	0
249226	0.234	0
415703	0.104	0
616056	0.442	1
2333815	0.256	0
52020	0.086	0
61229	0.276	0
717682	0.254	0
731234	0.04	0
547880	0.36	0
222847	0.166	0
200063	0.252	0
742729	0.1	0
51500	0.066	0
572668	0.098	0
116566	0.068	0
205592	0.176	0
60518	0.238	0
200347	0.42	0
621004	0.298	0
874079	0.13	0
355078	0.216	0
3482635	0.082	0
161596	0.044	0
534544	0.518	1
1656844	0.02	0
559920	0.254	0
57577	0.348	0
809091	0.114	0
114203	0.256	0
130095	0.09	0
704560	0.332	0
3022415	0.054	0
1878919	0.076	0
142973	0.012	0
290985	0.306	0
879448	0.184	0
255865	0.136	0
1781149	0.044	0
176955	0.024	0
193609	0.058	0
577075	0.044	0
581134	0.442	1
1589789	0.042	0
367106	0.102	0
318058	0.074	0
719419	0.018	0
217035	0.008	0
608008	0.3	0
2096739	0.762	1
542053	0.108	0
680379	0.172	0
1559460	0.106	0
57320	0.32	0
546018	0.698	1
575953	0.166	0
162689	0.08	0
213283	0.154	0
117692	0.084	0
54159	0.136	0
525077	0.242	0
54044	0.132	0
56117	0.106	0
106101	0.05	0
1446656	0.026	0
114076	0.332	0
57781	0.558	1
527169	0.116	0
200291	0.122	0
135626	0.094	0
114848	0.096	0
868354	0.116	0
200120	0.198	0
114023	0.038	0
624313	0.13	0
626292	0.584	1
2263350	0.034	0
329995	0.216	0
254506	0.138	0
637288	0.044	0
145051	0.24	0
533012	0.058	0
620070	0.012	0
1476011	0.038	0
758780	0.146	0
609104	0.058	0
57815	0.598	1
632101	0.314	0
116376	0.528	1
111139	0.098	0
665318	0.04	0
1709024	0.118	0
843483	0.238	0
114890	0.148	0
701620	0.094	0
228788	0.296	0
587572	0.208	0
532742	0.126	0
60901	0.368	0
916945	0.216	0
2438353	0.122	0
58122	0.262	0
525299	0.32	0
3245962	0.186	0
53176	0.076	0
224411	0.058	0
109714	0.326	0
1460108	0.244	0
148615	0.17	0
634701	0.04	0
921948	0.35	0
569474	0.262	0
107784	0.148	0
163876	0.264	0
55893	0.146	0
705603	0.154	0
612942	0.412	0
120180	0.066	0
541808	0.096	0
181986	0.068	0
628630	0.15	0
51078	0.266	0
213068	0.024	0
861200	0.13	0
757947	0.03	0
291597	0.11	0
614078	0.42	0
884738	0.042	0
2551018	0.1	0
135551	0.074	0
544558	0.624	1
109262	0.388	0
538883	0.402	0
320290	0.546	1
544692	0.178	0
671474	0.048	0
624424	0.056	0
109777	0.32	0
290558	0.084	0
118402	0.112	0
1927595	0.022	0
254102	0.306	0
627141	0.096	0
529567	0.046	0
195151	0.118	0
863182	0.044	0
179117	0.438	1
2007770	0.004	0
609216	0.142	0
416035	0.048	0
117489	0.29	0
530865	0.092	0
3530546	0.046	0
627488	0.014	0
252565	0.048	0
58404	0.168	0
531270	0.268	0
166739	0.384	0
55086	0.174	0
2097991	0.032	0
907110	0.19	0
291526	0.33	0
2551448	0.096	0
665745	0.072	0
169539	0.11	0
735884	0.084	0
2265164	0.114	0
893627	0.122	0
54477	0.39	0
132672	0.128	0
631331	0.042	0
574816	0.112	0
468671	0.086	0
562102	0.18	0
614936	0.286	0
55499	0.122	0
676858	0.012	0
622184	0.168	0
547313	0.016	0
483615	0.054	0
1710121	0.09	0
566020	0.136	0
561019	0.134	0
606867	0.09	0
268582	0.076	0
202381	0.256	0
53948	0.074	0
57445	0.432	1
891025	0.18	0
50374	0.418	0
115361	0.192	0
765218	0.016	0
898442	0.018	0
288917	0.144	0
51620	0.27	0
52794	0.216	0
144430	0.308	0
649102	0.064	0
246645	0.014	0
539015	0.09	0
235551	0.222	0
906534	0.048	0
571853	0.058	0
2729650	0.172	0
169638	0.112	0
561123	0.108	0
775783	0.058	0
878522	0.186	0
533472	0.258	0
123971	0.112	0
526247	0.052	0
389267	0.432	1
873739	0.034	0
58142	0.704	1
3573036	0.024	0
185141	0.08	0
910149	0.15	0
58553	0.214	0
200605	0.134	0
253969	0.306	0
533655	0.144	0
629557	0.25	0
145889	0.742	1
540643	0.09	0
606752	0.058	0
52982	0.114	0
765718	0.08	0
569716	0.09	0
58205	0.284	0
876057	0.24	0
233796	0.328	0
912547	0.006	0
2679174	0.006	0
106820	0.086	0
52243	0.452	1
135527	0.422	0
200275	0.252	0
179033	0.052	0
3269838	0.038	0
714322	0.026	0
50246	0.446	1
529708	0.158	0
50304	0.542	1
263190	0.038	0
896844	0.116	0
868178	0.16	0
878120	0.086	0
540261	0.126	0
899146	0.15	0
675462	0.108	0
210773	0.062	0
262784	0.222	0
630040	0.16	0
106310	0.086	0
294120	0.102	0
873446	0.14	0
626395	0.198	0
1432263	0.112	0
563646	0.14	0
597282	0.09	0
635247	0.138	0
203656	0.274	0
879492	0.088	0
264204	0.288	0
907096	0.012	0
116935	0.616	1
616790	0.058	0
147631	0.452	1
698838	0.186	0
255632	0.118	0
110241	0.38	0
554014	0.456	1
669044	0.04	0
565911	0.208	0
120803	0.138	0
204156	0.156	0
525399	0.356	0
148742	0.464	1
875132	0.04	0
599224	0.136	0
146020	0.278	0
2471382	0.056	0
722474	0.034	0
1559618	0.044	0
900433	0.034	0
1476182	0.014	0
607730	0.12	0
265288	0.084	0
432383	0.202	0
655482	0.22	0
145814	0.562	1
696702	0.278	0
111257	0.624	1
2030919	0.074	0
898266	0.132	0
267909	0.016	0
620852	0.092	0
555790	0.036	0
51930	0.252	0
872461	0.22	0
862405	0.056	0
534342	0.068	0
248221	0.046	0
2675737	0.052	0
51280	0.646	1
56032	0.356	0
152466	0.076	0
106205	0.052	0
565056	0.09	0
550128	0.148	0
887087	0.084	0
1786730	0.07	0
822396	0.096	0
594690	0.252	0
802464	0.05	0
208360	0.63	1
867206	0.182	0
2155838	0.102	0
342575	0.094	0
52229	0.076	0
860239	0.152	0
614100	0.39	0
531442	0.378	0
2311490	0.138	0
1446540	0.078	0
193633	0.05	0
532629	0.148	0
647212	0.16	0
1715210	0.038	0
408170	0.492	1
51879	0.146	0
664715	0.09	0
647382	0.054	0
109267	0.254	0
526911	0.124	0
538804	0.726	1
625394	0.026	0
665552	0.066	0
322769	0.038	0
339047	0.046	0
859384	0.016	0
554007	0.04	0
679255	0.05	0
739645	0.35	0
795612	0.03	0
114865	0.47	1
502374	0.092	0
612996	0.342	0
2527395	0.042	0
914071	0.142	0
428220	0.01	0
243845	0.112	0
3264139	0.09	0
3794827	0.122	0
685282	0.038	0
1486751	0.042	0
1657115	0.026	0
2560165	0.274	0
910926	0.026	0
56519	0.038	0
111298	0.234	0
2396293	0.118	0
565118	0.038	0
126528	0.04	0
415926	0.124	0
2346954	0.108	0
628261	0.07	0
2899610	0.17	0
111348	0.136	0
195490	0.13	0
118011	0.308	0
901590	0.03	0
319891	0.118	0
739492	0.31	0
788755	0.026	0
893889	0.022	0
616953	0.214	0
527103	0.112	0
608409	0.284	0
2342878	0.092	0
867958	0.178	0
904400	0.174	0
309066	0.202	0
147227	0.354	0
622228	0.014	0
1586284	0.082	0
617902	0.05	0
53684	0.676	1
711158	0.198	0
868092	0.31	0
617282	0.188	0
193593	0.1	0
2678114	0.02	0
60075	0.362	0
162822	0.31	0
898592	0.062	0
110604	0.372	0
647117	0.06	0
2502844	0.162	0
874701	0.2	0
133700	0.116	0
110346	0.412	0
2577350	0.056	0
873980	0.142	0
115940	0.356	0
287482	0.146	0
620820	0.224	0
1871204	0.172	0
2561436	0.072	0
908251	0.2	0
2664378	0.056	0
54928	0.422	0
52912	0.192	0
767317	0.214	0
285911	0.13	0
1657533	0.11	0
861818	0.072	0
169485	0.252	0
638630	0.248	0
110509	0.036	0
287404	0.038	0
169923	0.336	0
170462	0.256	0
293747	0.488	1
1592200	0.092	0
118553	0.184	0
60810	0.154	0
907072	0.188	0
116888	0.064	0
637980	0.136	0
435269	0.356	0
162729	0.026	0
537436	0.238	0
768751	0.16	0
2723695	0.056	0
128711	0.094	0
525456	0.354	0
593255	0.076	0
873049	0.456	1
110375	0.518	1
2578387	0.184	0
3608179	0.182	0
1933351	0.086	0
880336	0.052	0
593525	0.288	0
55320	0.242	0
127629	0.184	0
789132	0.07	0
1782573	0.246	0
309117	0.084	0
200348	0.21	0
410077	0.032	0
127656	0.366	0
761045	0.144	0
679882	0.128	0
908481	0.06	0
297850	0.41	0
58197	0.128	0
3474676	0.002	0
549961	0.144	0
258464	0.018	0
246755	0.14	0
525088	0.038	0
126238	0.11	0
161857	0.104	0
1559885	0.026	0
60554	0.124	0
245859	0.078	0
337027	0.024	0
1684157	0.038	0
120700	0.28	0
132074	0.24	0
640009	0.02	0
633268	0.202	0
293278	0.346	0
1671278	0.026	0
618551	0.106	0
121366	0.318	0
545206	0.112	0
656058	0.32	0
667390	0.186	0
477783	0.124	0
551205	0.158	0
126763	0.018	0
52507	0.476	1
58379	0.44	1
550555	0.254	0
646566	0.084	0
446645	0.106	0
54252	0.584	1
622704	0.092	0
181374	0.034	0
671859	0.1	0
2349935	0.038	0
634900	0.132	0
55053	0.292	0
55824	0.358	0
742615	0.144	0
702438	0.1	0
719504	0.088	0
118579	0.17	0
904894	0.054	0
642231	0.078	0
899374	0.096	0
642045	0.022	0
672836	0.13	0
162510	0.084	0
2431660	0.17	0
127122	0.078	0
403126	0.48	1
1456139	0.022	0
268712	0.136	0
354765	0.392	0
624364	0.25	0
607400	0.186	0
3475309	0.172	0
868393	0.072	0
154286	0.246	0
132597	0.23	0
639058	0.01	0
341282	0.428	0
737329	0.046	0
51327	0.168	0
515004	0.062	0
553075	0.1	0
2834480	0.212	0
773440	0.208	0
636547	0.104	0
428263	0.078	0
676355	0.026	0
577058	0.132	0
52661	0.076	0
3079327	0.068	0
267135	0.106	0
621195	0.038	0
2653521	0.148	0
183615	0.33	0
895942	0.016	0
630036	0.078	0
592335	0.022	0
629644	0.262	0
648883	0.076	0
2580420	0.198	0
909087	0.136	0
636410	0.076	0
57075	0.532	1
57064	0.226	0
633474	0.07	0
147438	0.358	0
118598	0.52	1
2337578	0.016	0
534052	0.412	0
2254588	0.064	0
192721	0.164	0
873796	0.084	0
217431	0.21	0
539248	0.462	1
704950	0.152	0
881558	0.012	0
536181	0.056	0
110517	0.166	0
601641	0.222	0
251983	0.34	0
461689	0.11	0
907349	0.078	0
269430	0.016	0
572482	0.38	0
538500	0.636	1
587670	0.592	1
276772	0.134	0
545642	0.652	1
544787	0.6	1
916989	0.032	0
3819558	0.038	0
2405161	0.062	0
540964	0.048	0
183589	0.098	0
52831	0.2	0
528255	0.056	0
870204	0.092	0
2016515	0.092	0
681105	0.024	0
167201	0.332	0
52317	0.5	1
850719	0.134	0
386442	0.082	0
623445	0.074	0
715435	0.096	0
2647877	0.016	0
226099	0.026	0
247818	0.216	0
51890	0.304	0
53608	0.198	0
205589	0.386	0
2092219	0.038	0
183102	0.096	0
1533512	0.098	0
768105	0.062	0
545777	0.156	0
696722	0.062	0
627830	0.226	0
233674	0.04	0
606668	0.372	0
153775	0.036	0
58534	0.508	1
199612	0.096	0
54529	0.07	0
166934	0.16	0
1780883	0.152	0
330370	0.05	0
3292338	0.06	0
2663535	0.02	0
52772	0.332	0
176926	0.364	0
218011	0.304	0
177707	0.02	0
50959	0.192	0
54571	0.138	0
1615711	0.022	0
741476	0.072	0
141920	0.04	0
205792	0.044	0
56979	0.266	0
889386	0.188	0
254636	0.34	0
542226	0.058	0
1447587	0.094	0
563044	0.012	0
294182	0.284	0
61214	0.224	0
2105401	0.48	1
118739	0.29	0
169671	0.15	0
146520	0.184	0
892654	0.102	0
202302	0.054	0
904109	0.038	0
199263	0.18	0
287128	0.104	0
2167232	0.052	0
428386	0.26	0
270762	0.094	0
1516991	0.088	0
774483	0.144	0
872332	0.37	0
633817	0.122	0
3019115	0.116	0
285772	0.126	0
245970	0.068	0
52569	0.552	1
619125	0.21	0
894943	0.06	0
162906	0.356	0
801594	0.104	0
2878630	0.04	0
496083	0.042	0
2377587	0.076	0
51013	0.31	0
658116	0.622	1
2272561	0.322	0
56341	0.606	1
669033	0.322	0
644041	0.058	0
545582	0.216	0
628387	0.03	0
51979	0.398	0
111954	0.078	0
644839	0.178	0
58288	0.302	0
146989	0.264	0
557170	0.09	0
608322	0.324	0
658331	0.064	0
638405	0.044	0
903109	0.32	0
533375	0.334	0
397135	0.112	0
285729	0.208	0
564259	0.064	0
244984	0.078	0
2612010	0.154	0
566432	0.31	0
3272049	0.072	0
897989	0.038	0
1745993	0.128	0
877484	0.05	0
646010	0.04	0
196777	0.016	0
1827246	0.078	0
558990	0.054	0
2563215	0.126	0
617378	0.378	0
907462	0.078	0
642164	0.07	0
54315	0.374	0
378749	0.024	0
520746	0.034	0
281221	0.112	0
868433	0.146	0
57561	0.542	1
246715	0.006	0
537687	0.638	1
863806	0.194	0
111152	0.312	0
907845	0.094	0
259358	0.436	1
716352	0.108	0
364941	0.006	0
194087	0.25	0
525870	0.134	0
131821	0.208	0
428462	0.14	0
904179	0.29	0
112057	0.254	0
861017	0.204	0
703321	0.1	0
53654	0.36	0
193052	0.284	0
157602	0.486	1
915680	0.366	0
890898	0.188	0
910847	0.032	0
910081	0.022	0
911379	0.078	0
149195	0.112	0
528284	0.02	0
165174	0.216	0
148216	0.044	0
865227	0.036	0
131213	0.082	0
2540853	0.064	0
541859	0.024	0
882819	0.016	0
764064	0.01	0
880393	0.088	0
110124	0.298	0
253990	0.38	0
51409	0.104	0
51924	0.636	1
608443	0.078	0
530095	0.06	0
2336360	0.066	0
293844	0.456	1
157531	0.05	0
126566	0.132	0
408669	0.428	0
50559	0.458	1
627647	0.14	0
756462	0.084	0
715851	0.07	0
738598	0.14	0
57967	0.066	0
737595	0.17	0
869626	0.244	0
51312	0.266	0
52761	0.604	1
54577	0.418	0
285488	0.356	0
167039	0.374	0
55276	0.624	1
60160	0.016	0
2434524	0.072	0
617996	0.006	0
566601	0.27	0
2635613	0.304	0
915259	0.15	0
536401	0.128	0
121328	0.028	0
50422	0.362	0
114125	0.042	0
609453	0.1	0
895427	0.012	0
704889	0.06	0
765040	0.082	0
604029	0.12	0
53087	0.054	0
607958	0.26	0
646893	0.044	0
54576	0.1	0
278413	0.162	0
136558	0.05	0
113581	0.196	0
542967	0.12	0
646633	0.17	0
2396797	0.026	0
55070	0.226	0
434544	0.026	0
162665	0.134	0
635275	0.112	0
569888	0.264	0
530578	0.106	0
193038	0.03	0
58257	0.32	0
574712	0.23	0
550311	0.268	0
146598	0.098	0
2622962	0.02	0
56815	0.242	0
700925	0.008	0
177784	0.054	0
164964	0.086	0
55737	0.024	0
545839	0.396	0
536584	0.24	0
872009	0.166	0
613798	0.37	0
594463	0.154	0
213159	0.1	0
55746	0.324	0
254432	0.152	0
3044433	0.094	0
528455	0.026	0
174953	0.048	0
109005	0.098	0
144273	0.046	0
2248549	0.184	0
2258455	0.13	0
170196	0.108	0
55398	0.47	1
592830	0.158	0
199276	0.03	0
1537885	0.25	0
120810	0.264	0
3514426	0.034	0
699400	0.132	0
872604	0.196	0
641923	0.234	0
145608	0.054	0
3203063	0.18	0
525491	0.044	0
870161	0.012	0
192487	0.332	0
869969	0.128	0
715096	0.258	0
541004	0.176	0
609952	0.376	0
165354	0.292	0
54587	0.076	0
788947	0.108	0
292003	0.018	0
288790	0.052	0
252736	0.488	1
1936284	0.032	0
129422	0.312	0
2647768	0.07	0
132279	0.36	0
106579	0.156	0
905295	0.28	0
905324	0.052	0
708487	0.166	0
109062	0.264	0
762002	0.068	0
578900	0.166	0
633411	0.028	0
233896	0.038	0
200248	0.148	0
617359	0.164	0
640934	0.074	0
625611	0.056	0
51636	0.014	0
902762	0.078	0
610671	0.034	0
51707	0.158	0
106725	0.278	0
434952	0.096	0
211350	0.226	0
525001	0.316	0
833079	0.046	0
738369	0.01	0
110174	0.31	0
700576	0.046	0
2415443	0.046	0
622690	0.06	0
626452	0.15	0
613793	0.222	0
637573	0.588	1
3118769	0.15	0
666390	0.158	0
256287	0.078	0
869413	0.016	0
163442	0.39	0
615490	0.144	0
146297	0.594	1
638241	0.15	0
911050	0.196	0
3621796	0.068	0
181882	0.1	0
110131	0.1	0
754707	0.032	0
395819	0.058	0
2470625	0.128	0
121196	0.404	0
119032	0.502	1
770505	0.052	0
847266	0.044	0
183702	0.216	0
902376	0.192	0
415964	0.42	0
745386	0.024	0
907126	0.234	0
2108656	0.208	0
551642	0.212	0
628776	0.26	0
298367	0.044	0
738154	0.016	0
111669	0.098	0
231536	0.444	1
135618	0.168	0
395900	0.362	0
297889	0.144	0
757098	0.188	0
249183	0.276	0
644398	0.066	0
191728	0.258	0
634921	0.22	0
614969	0.444	1
131624	0.114	0
557039	0.106	0
55802	0.346	0
609142	0.342	0
918165	0.134	0
826760	0.09	0
597570	0.096	0
848626	0.328	0
879726	0.292	0
807980	0.338	0
51448	0.258	0
201763	0.116	0
642039	0.054	0
563631	0.344	0
143458	0.04	0
2580269	0.048	0
54595	0.006	0
158162	0.206	0
261965	0.012	0
643499	0.036	0
247552	0.244	0
52768	0.202	0
802653	0.064	0
191790	0.226	0
298609	0.21	0
50560	0.608	1
909225	0.114	0
169362	0.162	0
293824	0.102	0
107004	0.026	0
132240	0.298	0
146618	0.074	0
633153	0.048	0
608359	0.09	0
121143	0.51	1
868206	0.248	0
120537	0.246	0
52433	0.428	0
2330121	0.04	0
873141	0.062	0
528196	0.59	1
658154	0.048	0
543339	0.182	0
652729	0.254	0
608350	0.128	0
771050	0.052	0
873580	0.076	0
664251	0.074	0
56524	0.484	1
611750	0.01	0
54810	0.364	0
53275	0.3	0
537653	0.538	1
577340	0.052	0
266333	0.01	0
2602128	0.218	0
624348	0.156	0
567641	0.28	0
547015	0.032	0
642101	0.142	0
542064	0.352	0
245132	0.11	0
119175	0.34	0
141942	0.604	1
591340	0.36	0
662695	0.004	0
55013	0.518	1
153875	0.126	0
868467	0.37	0
902429	0.092	0
132174	0.216	0
2027770	0.016	0
1724501	0.428	0
610013	0.05	0
738564	0.048	0
890614	0.058	0
919110	0.146	0
118931	0.054	0
594670	0.324	0
183776	0.038	0
2560359	0.04	0
60245	0.448	1
148757	0.438	1
52751	0.482	1
624656	0.132	0
898810	0.068	0
290352	0.318	0
550562	0.45	1
607151	0.014	0
846062	0.134	0
183365	0.114	0
53956	0.234	0
1489700	0.094	0
244151	0.204	0
757644	0.092	0
50659	0.086	0
51317	0.1	0
533974	0.186	0
110063	0.36	0
619110	0.09	0
251218	0.086	0
772006	0.044	0
615192	0.22	0
110819	0.112	0
868369	0.126	0
914823	0.242	0
189844	0.07	0
269382	0.122	0
529352	0.018	0
612895	0.03	0
52276	0.53	1
792527	0.042	0
872430	0.17	0
531780	0.078	0
539172	0.162	0
2663871	0.128	0
154057	0.352	0
129298	0.012	0
533774	0.654	1
646969	0.128	0
51948	0.274	0
60711	0.326	0
346173	0.118	0
2631506	0.028	0
2635665	0.116	0
50110	0.168	0
251129	0.068	0
292308	0.27	0
533924	0.222	0
147428	0.434	1
298313	0.13	0
635835	0.068	0
133136	0.066	0
1828967	0.018	0
524944	0.666	1
902682	0.052	0
119522	0.154	0
864615	0.148	0
112115	0.338	0
146718	0.018	0
166808	0.2	0
113992	0.162	0
700686	0.136	0
742660	0.088	0
531947	0.044	0
861521	0.082	0
157215	0.196	0
55667	0.194	0
649686	0.016	0
426121	0.142	0
143320	0.212	0
1508394	0.222	0
613870	0.244	0
1921825	0.096	0
3058457	0.208	0
53871	0.424	0
126990	0.026	0
119365	0.094	0
145820	0.242	0
110750	0.21	0
170220	0.398	0
341868	0.334	0
315301	0.152	0
607436	0.378	0
620235	0.552	1
51811	0.05	0
133333	0.302	0
634690	0.114	0
202317	0.132	0
880587	0.336	0
532506	0.252	0
260090	0.33	0
410726	0.37	0
530376	0.052	0
2225704	0.034	0
57381	0.332	0
145846	0.258	0
609679	0.056	0
259349	0.168	0
901050	0.042	0
874458	0.372	0
610041	0.058	0
130767	0.4	0
2039311	0.084	0
610185	0.646	1
537547	0.1	0
1455177	0.278	0
873368	0.162	0
608059	0.172	0
157727	0.036	0
106114	0.178	0
913958	0.104	0
2650034	0.088	0
522891	0.3	0
132741	0.03	0
53952	0.386	0
2660372	0.076	0
609250	0.062	0
111894	0.392	0
286446	0.242	0
661180	0.094	0
1470585	0.132	0
595051	0.238	0
190800	0.026	0
133366	0.29	0
159444	0.096	0
527369	0.034	0
1517278	0.004	0
1470722	0.106	0
287095	0.11	0
1467626	0.176	0
279226	0.022	0
620296	0.296	0
309753	0.192	0
532991	0.116	0
281035	0.034	0
113902	0.26	0
256270	0.062	0
875742	0.454	1
50798	0.572	1
625141	0.05	0
612928	0.368	0
157548	0.234	0
2415222	0.024	0
504583	0.19	0
778791	0.088	0
163077	0.042	0
108860	0.306	0
737187	0.02	0
340239	0.044	0
609729	0.018	0
2442915	0.02	0
745920	0.042	0
875835	0.064	0
1946589	0.074	0
110406	0.158	0
54509	0.16	0
56037	0.626	1
421446	0.342	0
249889	0.072	0
2560645	0.18	0
255128	0.082	0
111530	0.044	0
115275	0.228	0
1981732	0.03	0
117784	0.054	0
2287894	0.05	0
51101	0.596	1
56162	0.48	1
112083	0.32	0
143071	0.206	0
591945	0.038	0
2473701	0.06	0
525837	0.03	0
2680247	0.03	0
176984	0.214	0
3094968	0.106	0
208538	0.18	0
58168	0.43	0
2120397	0.188	0
575309	0.058	0
243910	0.354	0
450904	0.034	0
120090	0.526	1
525351	0.116	0
132853	0.64	1
50081	0.276	0
915758	0.082	0
2559644	0.256	0
298364	0.35	0
145870	0.112	0
248984	0.212	0
712497	0.1	0
2383920	0.122	0
233349	0.018	0
131180	0.376	0
619754	0.222	0
113811	0.192	0
635579	0.288	0
911412	0.068	0
248396	0.188	0
2842745	0.298	0
2405107	0.046	0
575314	0.196	0
51134	0.452	1
410095	0.408	0
610036	0.044	0
622215	0.376	0
865595	0.05	0
874729	0.31	0
119503	0.19	0
708728	0.222	0
53449	0.578	1
652734	0.22	0
106150	0.21	0
244137	0.068	0
2533461	0.076	0
121255	0.248	0
632637	0.06	0
2193187	0.038	0
919119	0.212	0
652288	0.038	0
624576	0.124	0
664247	0.326	0
531140	0.094	0
146320	0.538	1
499545	0.5	1
111355	0.09	0
213190	0.108	0
592776	0.172	0
877060	0.082	0
540028	0.078	0
58015	0.078	0
245185	0.118	0
670629	0.282	0
2572794	0.106	0
621284	0.1	0
910152	0.138	0
612691	0.422	0
570567	0.302	0
166481	0.31	0
714248	0.07	0
623466	0.26	0
106052	0.022	0
131937	0.174	0
879110	0.17	0
130939	0.192	0
270657	0.322	0
163128	0.11	0
738502	0.108	0
663814	0.546	1
868182	0.012	0
557095	0.024	0
271092	0.098	0
581680	0.414	0
60285	0.292	0
300466	0.394	0
710602	0.058	0
252024	0.262	0
198107	0.014	0
1623192	0.144	0
2582435	0.022	0
530338	0.272	0
533634	0.564	1
528251	0.164	0
1829094	0.188	0
55007	0.524	1
2331936	0.366	0
227609	0.27	0
52388	0.328	0
1983880	0.03	0
616724	0.49	1
246712	0.028	0
631351	0.154	0
269197	0.284	0
608947	0.086	0
299848	0.278	0
758246	0.2	0
899547	0.092	0
2564049	0.198	0
246291	0.052	0
659787	0.03	0
711968	0.408	0
869311	0.024	0
113869	0.188	0
53783	0.654	1
141231	0.066	0
50122	0.334	0
52901	0.022	0
285615	0.148	0
533953	0.264	0
629669	0.056	0
581701	0.118	0
193596	0.096	0
55693	0.362	0
420100	0.058	0
492463	0.52	1
2663033	0.076	0
534616	0.726	1
753442	0.062	0
3150638	0.05	0
54923	0.518	1
617522	0.018	0
913828	0.196	0
322521	0.054	0
620442	0.11	0
2396798	0.06	0
276580	0.472	1
865599	0.07	0
679654	0.336	0
456864	0.124	0
861000	0.038	0
282048	0.27	0
275822	0.018	0
248334	0.124	0
867804	0.004	0
2576637	0.104	0
2340614	0.116	0
625619	0.208	0
919922	0.102	0
254630	0.23	0
625050	0.05	0
270044	0.09	0
165278	0.31	0
177837	0.098	0
328153	0.24	0
133193	0.218	0
147463	0.254	0
1884815	0.052	0
178693	0.108	0
118690	0.172	0
245096	0.338	0
562019	0.214	0
630261	0.068	0
329769	0.042	0
55334	0.188	0
56593	0.104	0
802090	0.012	0
542820	0.05	0
628877	0.374	0
250977	0.32	0
830278	0.216	0
525897	0.048	0
729224	0.014	0
2265103	0.016	0
385323	0.382	0
530379	0.158	0
775706	0.04	0
144514	0.41	0
137541	0.284	0
538158	0.02	0
264896	0.024	0
115846	0.186	0
575934	0.516	1
178283	0.196	0
637687	0.082	0
660933	0.232	0
57334	0.428	0
613021	0.058	0
120928	0.138	0
